permno,ticker,cik,business_name
81610,CWCO,928340,Consolidated Water Co Ltd
81614,WSCI,104897,Washington Scientific Industries Inc
81620,HDNG,313716,Multiple Result Found
81624,ISNS,943034,Image Sensing Systems Inc
81647,AWBC,726990,Americanwest Bancorporation
81651,WEX,749935,Winland Electronics Inc
81654,BGP,940510,Borders Group Inc
81669,PT,944747,Portugal Telecom Sgps Sa
81670,MFW,945235,M & F Worldwide Corp
81691,MMUS,920707,Makemusic Inc
81700,ZRBA,104987,Zareba Systems Inc
81702,WPP,105076,Wausau Paper Corp.
81728,NHTC,912061,Natural Health Trends Corp
81741,SCKT,944075,"Socket Mobile, Inc."
81756,TXCC,944739,Multiple Result Found
81761,GLOW,746210,Glowpoint Inc
81850,ATEA,945989,Astea International Inc
81861,DSWL,946936,Deswell Industries Inc
81869,GVP,944480,Gse Systems Inc
81889,PHHM,923473,Palm Harbor Homes Inc /Fl/
81893,WSTG,945983,"Wayside Technology Group, Inc."
82155,AMIE,946842,Ambassadors International Inc
82156,WINT,946486,Windtree Therapeutics Inc /De/
82162,CHNR,793628,China Natural Resources Inc
82163,ADMP,887247,Multiple Result Found
82165,CNLG,23503,Conolog Corp
82171,DIT,928465,Amcon Distributing Co
82176,BREW,892222,"Craft Brew Alliance, Inc."
82215,AMRH,890821,"Ameri Holdings, Inc."
82231,CNU,803352,Continucare Corp
82234,BTN,946454,"Ballantyne Strong, Inc."
82238,CITP,948850,Comsys It Partners Inc
18292,MOGU,1743971,Multiple Result Found
82251,AUBN,750574,Multiple Result Found
82266,CVO,920321,Mail Well Inc
82279,SENEA,88948,Seneca Foods Corp /Ny/
82281,SMSI,948708,Smith Micro Software Inc
82471,APAC,949297,"Apac Customer Services, Inc"
82476,ATIS,949721,Attis Industries Inc.
82504,LCRY,943580,Lecroy Corp
82511,ELLO,946394,Ellomay Capital Ltd.
82518,RICK,935419,Ricks Cabaret International Inc
82521,RSYS,873044,Radisys Corp
82526,ACHV,949858,"Achieve Life Sciences, Inc."
82530,RNVA,931059,"Rennova Health, Inc."
82541,NMRX,870753,Numerex Corp /Pa/
82544,ADAM,863650,A D A M Software Inc
82554,ZANE,1133872,Zanett Inc
82571,FCFC,828678,Firstcity Financial Corp
82573,FFIC,923139,Flushing Financial Corp
82587,IVAC,1001902,Intevac Inc
82599,NWPX,1001385,Northwest Pipe Co
82619,SSTI,855906,Silicon Storage Technology Inc
82621,MLSS,855683,Multiple Result Found
82624,VTNC,946823,Vitran Corp Inc
82639,IMH,1000298,Impac Mortgage Holdings Inc
82640,PRM,884382,Primedia Inc
82644,MIG,949156,Meadowbrook Insurance Group Inc
82664,ADEP,865415,Adept Technology Inc
82668,DIAL,771950,"Dial Global, Inc. /De/"
82678,CDTI,949428,"Cdti Advanced Materials, Inc."
82717,KNSY,1002811,Kensey Nash Corp
82720,LTRE,1002037,Learning Tree International Inc
82734,ACCL,1002388,"Accelrys, Inc."
82743,SGU,1002590,Star Group Lp
82747,ASTC,1001907,Multiple Result Found
82755,TLGD,1002531,Tollgrade Communications Inc \\Pa\\
82762,WSTL,1002135,Westell Technologies Inc
82763,XRSC,854398,Xrs Corp
82766,ZRAN,1003022,Zoran Corp \\De\\
82768,BDR,1000683,Blonder Tongue Laboratories Inc
82812,BYFC,1001171,Broadway Financial Corp \De\
82824,IDRA,861838,"Idera Pharmaceuticals, Inc."
82825,LCAV,1003130,Lca Vision Inc
82839,PTIX,1003950,Performance Technologies Inc \\De\\
82848,TTNP,910267,Titan Pharmaceuticals Inc
82932,JW,107140,Multiple Result Found
83127,SPDE,1002520,Speedus Corp
83145,IRIX,1006045,Iridex Corp
83148,LNDC,1005286,Landec Corp \\Ca\\
83149,LPTH,889971,Lightpath Technologies Inc
83152,BAGL,949373,Einstein Noah Restaurant Group Inc
83155,OVBC,894671,Ohio Valley Banc Corp
83239,BBX,921768,Bankatlantic Bancorp Inc
83247,CIMT,1008595,Cimatron Ltd
83275,IDT,1005731,Idt Corp
83303,SGRP,1004989,Pia Merchandising Services Inc
83304,PRGX,1007330,"Prgx Global, Inc."
83307,PGI,880804,"Premiere Global Services, Inc."
83317,ASTX,919722,"Astex Pharmaceuticals, Inc"
83362,CASA,1009244,Mexican Restaurants Inc
83365,CPWM,798955,Cost Plus Inc/Ca/
83373,FFDF,1006177,Ffd Financial Corp/Oh
83374,FLDR,799526,Flanders Corp
83377,MTXX,1006195,Matrixx Initiatives Inc
83382,TCX,909494,Multiple Result Found
83386,ITWO,1009304,I2 Technologies Inc
83387,JCTCF,885307,Jewett Cameron Trading Co Ltd
83390,KVHI,1007587,Kvh Industries Inc \\De\\
83391,STRM,1008586,Streamline Health Solutions Inc.
83399,OCC,1000230,Optical Cable Corp
83411,EPM,1006655,Evolution Petroleum Corp
83450,GSH,1012139,Guangshen Railway Co Ltd
83469,ARTNA,863110,Artesian Resources Corp
83486,BOSC,1005516,Bos Better Online Solutions Ltd
83503,EXAC,913165,Exactech Inc
83504,BSF,1006424,First Federal Bancshares Of Arkansas Inc
83520,JAKK,1009829,Jakks Pacific Inc
83532,MPVD,1004530,Multiple Result Found
83547,PFBI,887919,Premier Financial Bancorp Inc
83554,SONE,1063254,S1 Corp /De/
83558,SRZ,1011064,Sunrise Senior Living Inc
83565,MFIN,1000209,Medallion Financial Corp
83575,ULGX,882873,Urologix Inc
83592,ASB,1011060,Advansource Biomaterials Corp
83602,GLA,1014111,"Glassbridge Enterprises, Inc."
83622,ARDM,1013238,Aradigm Corp
83630,BVSN,920448,Broadvision Inc
83631,CCBP,730030,Comm Bancorp Inc
83641,CNAF,866054,Commercial National Financial Corp /Pa
83651,CASI,895051,"Casi Pharmaceuticals, Inc."
83659,FXEN,907649,Fx Energy Inc
83664,ICTG,1013149,Ict Group Inc
83683,PROV,1010470,Provident Financial Holdings Inc
83690,RUSHB,1012019,Rush Enterprises Inc \\Tx\\
83704,DAEG,880562,Daegis Inc.
83734,WHLM,1013706,"Wilhelmina International, Inc."
83738,CASS,708781,Cass Information Systems Inc
83762,HEB,946644,Hemispherx Biopharma Inc
83800,STRC,1014041,Sri Surgical Express Inc
83808,VSNT,865917,Versant Corp
83817,BSI,1016837,Alon Blue Square Israel Ltd
83827,MMAC,1003201,Municipal Mortgage & Equity Llc
83831,SGB,315849,Southwest Georgia Financial Corp
83832,LVB,911583,Steinway Musical Instruments Inc
83834,WG,1449732,"Willbros Group, Inc.\New\"
83844,AWRE,1015739,Multiple Result Found
83856,CSV,1016281,Carriage Services Inc
83861,DDMX,1015483,Dynamex Inc
83866,FPIC,1010247,Fpic Insurance Group Inc
83875,IDSA,4187,Industrial Services Of America Inc /Fl
83885,MVIS,65770,Microvision Inc
83893,PFED,1013554,Park Bancorp Inc
83896,PURE,1006028,Innovative Medical Services
83903,SNBC,1017793,Sun Bancorp Inc /Nj/
83908,SRSL,1016470,Srs Labs Inc
83910,TACT,1017303,Transact Technologies Inc
83929,DDRX,947661,Diedrich Coffee Inc
83934,FMFC,320387,First M&F Corp/Ms
83939,HOTT,1017712,Hot Topic Inc /Ca/
83953,NMTI,1017259,Nmt Medical Inc
83956,PRLS,897893,Peerless Systems Corp
83965,EDGW,1017968,Edgewater Technology Inc/De/
83969,WLFC,1018164,Willis Lease Finance Corp
42614,MOGB,1743971,Multiple Result Found
84008,ORCT,1021620,Orckit Communications Ltd
84023,CRN,1016152,Cornell Companies Inc
84026,DVD,1017673,Dover Motorsports Inc
84030,ERS,1019272,Empire Resources Inc /New/
84052,ARQL,1019695,Arqule Inc
84056,PBIO,830656,Pressure Biosciences Inc
84057,BITS,818813,Multiple Result Found
84058,BKBK,707604,Multiple Result Found
84072,DRD,1023512,Drdgold Ltd
84108,UWBK,944725,United Western Bancorp Inc
84114,OPMR,1015923,Optimal Group Inc
84120,QDHC,1018833,Multiple Result Found
84140,CFCB,1019650,Unionbancorp Inc
84146,VOXW,933454,Voxware Inc
84161,ZIGO,730716,Zygo Corp
84185,EVK,943184,Andean Development Corp
84203,DAVE,1021270,Famous Daves Of America Inc
84206,EMITF,1027662,Elbit Imaging Ltd
84210,FORR,1023313,Forrester Research Inc
84255,SEAC,1019671,Seachange International Inc
84263,STNR,1018946,Steiner Leisure Ltd
84268,TISA,1021991,Top Image Systems Ltd
84291,ATAC,933405,Atc Technology Corp
84302,DPW,896493,"Dpw Holdings, Inc."
84309,FMAR,946090,First Mariner Bancorp
84311,FUEL,1024452,Smf Energy Corp
84314,HIHO,1026785,Highway Holdings Ltd
84315,CMKG,14280,Mktg Services Inc
84321,ATRN,1022899,"Atrinsic, Inc."
84325,SNAK,944508,"Inventure Foods, Inc."
84330,PWAV,1023362,Powerwave Technologies Inc
84331,RIVR,1015593,Multiple Result Found
84338,TESO,1022705,Tesco Corp
87279,NBG,1096061,National Bank Of Greece Sa
84344,TTIL,1026266,Tti Team Telecom International Ltd
84352,WHRT,1024520,World Heart Corp
84387,CMT,1026655,Core Molding Technologies Inc
84397,UNTY,920427,Multiple Result Found
84415,MDSY,1029581,Modsys International Ltd
84416,CWTR,1018005,Coldwater Creek Inc
84419,ELTK,1024672,Eltek Ltd
84441,EFJI,1023516,"Ef Johnson Technologies, Inc."
84511,VCEL,887359,Vericel Corp
84516,CCBG,726601,Capital City Bank Group Inc
84521,CXM,1329124,Cardium Therapeutics Inc
84531,EPIQ,1027207,Epiq Systems Inc
84546,MDF,1009379,Metropolitan Health Networks Inc
84555,OVRL,889930,Overland Storage Inc
84559,ERT,1026650,Multiple Result Found
84562,HGRD,1027915,Health Grades Inc
84571,DTPI,924940,Diamond Technology Partners Inc
84576,CEA,1030475,Multiple Result Found
84578,CPBK,832847,Community Capital Corp /Sc/
84581,PTX,1024126,Golf Trust Of America Inc
84596,ALTI,1016546,Multiple Result Found
84601,CLWT,1026662,Euro Tech Holdings Co Ltd
84603,CRESY,1034957,Cresud Inc
84604,CTIC,891293,Cti Biopharma Corp
84607,EMKR,808326,Emcore Corp
84648,RIC,1023996,Multiple Result Found
84650,APWC,1026980,Asia Pacific Wire & Cable Corp Ltd
84660,AKO,925261,Andina Bottling Co Inc
84661,AKO,925261,Andina Bottling Co Inc
84725,CVLY,806279,Codorus Valley Bancorp Inc
84730,SCLD,1058027,Steelcloud Inc
84737,GIFI,1031623,Gulf Island Fabrication Inc
84738,GSLA,1029630,Gs Financial Corp
84746,MEAD,1032067,Meade Instruments Corp
84749,FSBK,1027183,Multiple Result Found
84757,BKYI,1019034,Bio Key International Inc
84772,CGG,1037962,General Geophysics Co
84785,SHF,1022368,Weider Nutrition International Inc
84819,MTSL,1025561,Mer Telemanagement Solutions Ltd
84820,MFCB,16859,Arbatax International Inc
84825,PBHC,1609065,"Pathfinder Bancorp, Inc."
84833,WILC,1030997,G Willi Food International Ltd
85013,INTT,1036262,Intest Corp
85034,RCRC,1034239,Rc2 Corp
85040,SLP,1023459,Simulations Plus Inc
85047,TIBB,1013796,Tib Financial Corp
85061,KRY,912500,Crystallex International Corp
85075,SVLF,1033032,Silverleaf Resorts Inc
85077,SRT,1031029,Startek Inc
85079,REIS,1114019,Reis Inc
85158,INXI,1020017,Allstar Systems Inc
85175,CLRT,1038223,Multiple Result Found
85187,HSKA,1038133,Heska Corp
85204,BFLY,1030896,Bluefly Inc
85205,PRPH,868278,"Prophase Labs, Inc."
85206,RITT,1041844,Rit Technologies Ltd
85211,SYNM,1029023,Syntroleum Corp
85216,TRBR,1039184,Trailer Bridge Inc
85223,ONSM,919130,Onstream Media Corp
85235,ZNH,1041668,Multiple Result Found
85237,ELP,924250,Companhia Paranaense De Energia-Copel /Fi
85245,AMCS,1115177,Amicas Inc
85254,ABEV,1565025,Inbev Corporate Holdings Inc.
85272,AEHR,1040470,Aehr Test Systems
85285,EDAP,1041934,Edap Tms Sa
85291,GCOM,1031028,Globecomm Systems Inc
85293,ABIO,907654,"Arca Biopharma, Inc."
85298,KNDL,1039151,Kendle International Inc
85314,QADB,1036188,Qad Inc
85320,HMNY,1040792,Helios & Matheson Analytics Inc.
85333,HILL,1042783,Multiple Result Found
85337,IBA,1044896,Industrias Bachoco Sa De Cv
85353,RLRN,1030484,Renaissance Learning Inc
85376,HRBR,899394,"Harbor Biosciences, Inc."
85395,PVSW,1042821,Pervasive Software Inc
85397,RDCM,1016838,Radcom Ltd
85401,SIGA,1010086,Siga Technologies Inc
85402,STRZ,1043156,Star Buffet Inc
85406,VCBI,1099305,Virginia Commerce Bancorp Inc
85418,CAC,750686,Camden National Corp
85419,CSU,1043000,Capital Senior Living Corp
85432,TUC,1038280,Mac-Gray Corp
85439,APFC,350832,Multiple Result Found
85445,IN,1044590,"Intermec, Inc."
85452,ACMR,1042809,A C Moore Arts & Crafts Inc
85453,ANNB,1041429,Annapolis Bancorp Inc
85457,CBTE,1042418,Commonwealth Biotechnologies Inc
85467,FORTY,1045986,Formula Systems \1985\ Ltd
85482,NRCIB,70487,National Research Corp
85486,TRAD,1111559,Tradestation Group Inc
85494,PGLA,943502,Progen Pharmaceuticals Ltd
85496,PSEM,1001426,Pericom Semiconductor Corp
85500,ROAC,84581,Rock Of Ages Corp
85502,INVE,1036044,Scm Microsystems Inc
85526,BASI,720154,Bioanalytical Systems Inc
85539,CTHR,1015155,Charles & Colvard Ltd
85540,CTIB,1042187,Cti Industries Corp
85549,ORXE,1043914,Ore Pharmaceutical Holdings Inc.
85550,GMTC,1045014,Gametech International Inc
85564,ILI,1037649,Interleukin Genetics Inc
85565,NANX,883107,Multiple Result Found
85570,CDZI,727273,Cadiz Inc
85571,PGNX,835887,Progenics Pharmaceuticals Inc
85572,ECTE,1031927,"Echo Therapeutics, Inc."
85576,RNWK,1046327,Realnetworks Inc
85586,ARKR,779544,Ark Restaurants Corp
85590,YDNT,949874,Young Innovations Inc
85611,HYC,1045769,Hypercom Corp
85616,LTM,1047716,Lan Chile Sa
85617,MTA,1047564,Magyar Telekom Telecommunications Co Ltd
85653,AI,1209028,Arlington Asset Investment Corp.
85656,MPB,879635,Mid Penn Bancorp Inc
85659,AIII,1011109,Acre Realty Investors Inc
85680,CBKN,1071992,Capital Bank Corp
85685,ENCO,856569,Encorium Group Inc
85705,NICK,1000045,Nicholas Financial Inc
85706,NYMX,1018735,Nymox Pharmaceutical Corp
85707,OMNI,1046212,Omni Energy Services Corp
85716,OPAY,1045150,"Official Payments Holdings, Inc."
85725,CFFI,913341,C & F Financial Corp
85739,MRGE,944765,Merge Healthcare Inc
85744,RMTI,1041024,Rockwell Medical Technologies Inc
85751,TSBK,1046050,Timberland Bancorp Inc
85756,WSCC,924095,Waterside Capital Corp
85757,ACY,1036848,Aerocentury Corp
85759,WEL,833845,Havenwood Ventures Inc
85768,IESC,1048268,Integrated Electrical Services Inc
85770,MDS,1046131,Multiple Result Found
85798,SBBX,1028954,Sb One Bancorp
85799,JST,1053008,Jinpan International Ltd
85801,ASI,783603,American Safety Insurance Group Ltd
85804,BDMS,948072,Birner Dental Management Services Inc
85829,HFBC,1041550,Multiple Result Found
85832,MBHI,1051379,Midwest Banc Holdings Inc
85838,NOOF,847383,Multiple Result Found
85839,NUTR,1050007,Nutraceutical International Corp
85840,PMACA,1041665,Pma Capital Corp
85857,BARI,1109525,Bancorp Rhode Island Inc
85865,CWLZ,894267,Cowlitz Bancorporation
85880,LDSH,814250,Ladish Co Inc
85883,NWFL,1013272,Norwood Financial Corp
85897,ANH,1047884,Anworth Mortgage Asset Corp
85903,CIX,1049606,Compx International Inc
85932,YZC,1048098,Multiple Result Found
85939,RLH,1052595,Red Lion Hotels Corp
85951,OME,1053650,Omega Protein Corp
85953,SOFO,1029744,Sonic Foundry Inc
85958,GAI,1057708,Global Tech Appliances Inc
85959,ADPI,1028087,American Dental Partners Inc
85966,CBAN,711669,Colony Bankcorp Inc
85971,PAET,1372041,Paetec Holding Corp.
85972,CRAI,1053706,"Cra International, Inc."
85976,DEAR,895541,Dearborn Bancorp Inc /Mi/
85978,FTBK,716457,Frontier Financial Corp /Wa/
85980,CSBC,1051871,Citizens South Banking Corp
85982,GRIF,1037390,"Griffin Industrial Realty, Inc."
85990,JADE,1046692,Lj International Inc
85996,NOVB,353191,North Valley Bancorp
86003,SONO,1055355,Sonosite Inc
86008,ALTV,104777,"Alteva, Inc."
86017,HWK,849240,Hawk Corp
86048,HCKT,1057379,"Hackett Group, Inc."
86051,AXTI,1051627,American Xtal Technology
86062,EVOL,1052054,Evolving Systems Inc
86073,INOC,1051114,Innotrac Corp
86075,JFBC,874495,Jeffersonville Bancorp
86080,PLX,1006281,"Protalix Biotherapeutics, Inc."
86083,IDXG,1054102,"Interpace Diagnostics Group, Inc."
86092,CLAR,913277,Clarus Corp
86098,WYY,1034760,Widepoint Corp
86113,AWX,1061069,Avalon Holdings Corp
86122,ENG,933738,Englobal Corp
86128,HZO,1057060,Marinemax Inc
86150,BEBE,1059272,Bebe Stores Inc
86157,COBZ,1028734,Cobiz Financial Inc
86161,AMTC,1064015,Ameritrans Capital Corp
86165,PEIX,778164,Multiple Result Found
86178,LMIA,1059562,Lmi Aerospace Inc
86180,MIPS,1059786,Mips Technologies Inc
86189,SCHS,1055454,School Specialty Inc
86190,SUBC,898685,Stolt Comex Seaway S A
86191,CASM,764579,Cas Medical Systems Inc
86199,WBCO,1058690,Washington Banking Co
86209,HAST,1054579,Hastings Entertainment Inc
86226,IHR,1059341,Interstate Hotels & Resorts Inc
86233,LEU,1065059,Centrus Energy Corp
86236,BIRT,1062478,Actuate Corp
86237,ADGF,1059763,Adams Golf Inc
86240,BCSB,1391137,Bcsb Bancorp Inc.
86242,BELFB,729580,Bel Fuse Inc /Nj
86253,CITZ,1058438,Cfs Bancorp Inc
86260,ELON,31347,Echelon Corp
86270,PCO,1359555,Pendrell Corp
86285,RTLX,1064060,Retalix Ltd
86287,RBCAA,921557,Republic Bancorp Inc /Ky/
86290,CVV,766792,Cvd Equipment Corp
86299,UCFC,707886,United Community Financial Corp
86300,PCBS,926164,Union Financial Bancshares Inc
86302,HTBK,1053352,Heritage Commerce Corp
86312,SAL,1060219,Salisbury Bancorp Inc
86313,UBA,1029800,Urstadt Biddle Properties Inc
86319,ERI,854852,Emrise Corp
86333,PPCO,1047188,Penwest Pharmaceuticals Co
86349,IX,1070304,Orix Corp
86362,IXYS,945699,Ixys Corp /De/
86367,ELC,1021422,"Eastern Light Capital, Inc."
86369,EVF,1070732,Eaton Vance Senior Income Trust
86384,CCNE,736772,Cnb Financial Corp/Pa
86398,SBP,1099958,Santander Bancorp
86403,OTE,1071672,Multiple Result Found
86413,SPP,1072483,Sappi Ltd
86419,CBBO,1010002,Columbia Bancorp \Or\
86435,FNHC,1069996,Fednat Holding Co
86444,INO,1055726,"Inovio Pharmaceuticals, Inc."
86474,RFIL,740664,R F Industries Ltd
86496,CNXT,1069353,Conexant Systems Inc
86497,ECBE,1066254,Ecb Bancorp Inc
86512,SUPR,1065298,Superior Bancorp
86526,CFBK,1070680,Central Federal Corp
86533,ONFC,1485001,Oneida Financial Corp.
86536,DFFN,1053691,Diffusion Pharmaceuticals Inc.
86550,EMI,1074688,Eaton Vance Michigan Municipal Income Trust
86551,MMV,1074690,Eaton Vance Massachusetts Municipal Income Trust
86552,CEV,1074692,Eaton Vance California Municipal Income Trust
86553,EVO,1074686,Eaton Vance Ohio Municipal Income Trust
86555,EVP,1074687,Eaton Vance Pennsylvania Municipal Income Trust
86556,EVN,1074540,Multiple Result Found
86557,EVJ,1074691,Eaton Vance New Jersey Municipal Income Trust
86558,EVY,1074685,Eaton Vance New York Municipal Income Trust
86566,ALNC,796317,Cortland First Financial Corp
86570,CSNT,883476,Crescent Banking Co
86573,FCAP,1070296,Multiple Result Found
86574,FPFC,1068912,First Place Financial Corp /De/
86578,GDEN,1071255,"Golden Entertainment, Inc."
86581,KZIA,1075880,Kazia Therapeutics Ltd
86583,EF,1071341,Edelman Financial Group Inc.
86593,GBL,733977,Gamco Investors Inc /Adv
86595,MFI,827230,Microfinancial Inc
86685,CRBC,351077,Citizens Banking Corp
86709,AMRI,1065087,Albany Molecular Research Inc
86728,MTEX,1056358,Mannatech Inc
86742,XING,1051846,"Qiao Xing Universal Resources, Inc"
86744,PRVT,1068084,Private Media Group Inc
86763,AUTO,1023364,Auto By Tel Corp
86786,STST,26537,Daedalus Enterprises Inc
86812,AETI,1043186,American Access Technologies Inc
86818,DHIL,909108,Heartland Group Of Companies Inc
86819,ATLC,1464343,Atlanticus Holdings Corp
86827,HSII,1066605,Heidrick & Struggles International Inc
86839,OBAS,1077618,Optibase Ltd
86840,PLXT,850579,Plx Technology Inc
86866,TUES,878726,Tuesday Morning Corp/De
86878,ALOY,1080359,Multiple Result Found
86887,LOAN,1080340,"Manhattan Bridge Capital, Inc"
86889,NLS,1078207,Direct Focus Inc
86890,EDGR,1080224,Edgar Online Inc
18313,NMCI,1707210,Navios Maritime Containers L.P.
18207,OCCI,1716951,"Ofs Credit Company, Inc."
86924,TST,1080056,Thestreet Com
86929,AUDC,1086434,Audiocodes Ltd
86935,RUBO,1082423,Rubios Restaurants Inc
86945,ONT,1045280,On2 Technologies Inc
86956,WSII,1065736,Capital Environmental Resource Inc
86959,DITC,1080667,Ditech Networks Inc
86965,FISI,862831,Financial Institutions Inc
86977,MBIS,1083712,Mediabistro Inc.
86988,ORCC,888953,Multiple Result Found
86989,MEET,1078099,"Meet Group, Inc."
86990,GEC,1082506,Unwired Planet Inc
86993,PTRY,915862,Pantry Inc
87005,UBET,814055,Youbet Com Inc
87014,BSRR,1130144,Sierra Bancorp
87016,IDSY,49615,Id Systems Inc
17818,OBNK,1516912,"Origin Bancorp, Inc."
87039,BERK,759718,Cooper Life Sciences Inc
87043,QTM,709283,Multiple Result Found
87053,LRAD,924383,Lrad Corp
87061,CYRN,1084577,Cyren Ltd.
87067,FNLC,765207,First National Lincoln Corp /Me/
87069,GCBC,1070524,Greene County Bancorp Inc
87074,PRZM,1077370,"Prism Technologies Group, Inc."
87089,SCIL,1042173,Scientific Learning Corp
87099,ARTG,1086195,Art Technology Group Inc
87105,DSCM,1086467,Drugstore Com Inc
87114,MBWM,1042729,Mercantile Bank Corp
87121,SALM,1050606,Salem Communications Corp /De/
87129,CHINA,1076770,Chinadotcom Corp
87132,BPS,1089821,Blackrock Pennsylvania Strategic Municipal Trust
87133,BSD,1089094,Blackrock Strategic Municipal Trust
87134,BBI,1085734,Blockbuster Inc
87140,LAB,1089044,Labranche & Co Inc
87160,DTLK,1056923,Datalink Corp
87162,FLWS,1084869,1 800 Flowers Com Inc
87165,MOVE,1085770,Move Inc
87167,ACTA,1085621,Actua Corp
87168,IGLD,1090159,Internet Gold Golden Lines Ltd
87172,LIOX,1058299,Lionbridge Technologies Inc /De/
87173,LOOK,1077866,Looksmart Ltd
87178,NOVA,1086939,Multiple Result Found
87183,QUOT,1079996,Quotesmith Com Inc
87199,IIJI,1090633,Multiple Result Found
87209,MCZ,1088162,Mad Catz Interactive Inc
87214,OMN,1090061,Omnova Solutions Inc
87227,EGAN,1066194,Egain Corp
87236,INAP,1056386,Multiple Result Found
87242,KEYN,1032761,Keynote Systems Inc
87257,VTIV,1089473,Inventiv Health Inc
87261,UNTD,1142701,United Online Inc
87263,TTPA,1094316,Multiple Result Found
87269,CIZN,1075706,Citizens Holding Co /Ms/
87277,MSO,1091801,Martha Stewart Living Omnimedia Inc
62368,PHII,350403,Phi Inc
87301,ATGN,1003607,Altigen Communications Inc
87302,BSQR,1054721,Bsquare Corp /Wa
87310,CRDS,1093207,Crossroads Systems Inc
87317,ECTX,1096197,Ectel Ltd
87321,GAIA,1089872,Gaiam Inc
87333,NAVI,1084750,Navisite Inc
87339,PTNR,1096691,Partner Communications Co Ltd
87340,ROME,1088144,Rome Bancorp Inc
87342,SBSA,927720,Multiple Result Found
87343,SCMR,1092367,Sycamore Networks Inc
87344,SIFY,1094324,Sify Technologies Ltd
87345,SIMG,1003214,Silicon Image Inc
87360,JCDA,1095747,Jacada Ltd
87361,PCTI,1057083,Pc Tel Inc
87364,QUIK,882508,Quicklogic Corporation
87373,ALSK,1089511,Alec Holdings Inc
87379,CLCT,1089143,Collectors Universe Inc
87381,HKTV,1097086,Multiple Result Found
87394,IMMR,1058811,Immersion Corp
87404,EXE,1075736,"Crexendo, Inc."
87406,OPTV,1096958,Opentv Corp
87414,RMKR,1094007,Rainmaker Systems Inc
87418,SMMX,1095330,Symyx Technologies Inc
87419,SNWL,1093885,Sonicwall Inc
87424,CRTN,1094814,Management Network Group Inc
87433,BBH,1099569,Biotech Holdrs Trust
87437,EVI,65312,"Evi Industries, Inc."
87439,IDN,1040896,Intelli Check Inc
87446,TCH,1080259,Technicolor
87451,HTRN,1018871,Healthtronics Inc /Ga
87464,HBP,1093082,Huttig Building Products Inc
87471,TGC,1001614,Tengasco Inc
87476,BMRC,1403475,Bank Of Marin Bancorp
87478,CALP,1014672,Caliper Life Sciences Inc
87494,HPOL,1094238,Harris Interactive Inc
87496,XOXO,1062292,Xo Group Inc.
87498,GKNT,1096199,"Geeknet, Inc"
87499,MAXY,1068796,Maxygen Inc
87501,MCBC,1053584,Macatawa Bank Corp
87504,MTLK,1098462,Metalink Ltd
87508,NTWK,1039280,Netsol Technologies Inc
87510,PFSW,1095315,Pfsweb Inc
87514,EDAC,772572,Edac Technologies Corp
87525,MFSF,1094810,Mfs Financial Inc
87532,RDI,716634,Reading International Inc
87533,RDIB,716634,Reading International Inc
87538,IPT,1078383,Iparty Corp
87540,PZE,1449877,Petrobras Energia S.A.
87564,RGCI,913015,Regent Communications Inc
87583,AGEN,1098972,Agenus Inc
87584,ANPI,1096481,Angiotech Pharmaceuticals Inc
87589,BBGI,1099160,Beasley Broadcast Group Inc
87601,VRNM,1049210,Multiple Result Found
87602,MATR,1094348,Mattersight Corp
87604,INVT,1084752,"Inventergy Global, Inc."
87608,GIGM,1105101,Gigamedia Ltd
87618,MCCC,1098659,Mediacom Communications Corp
87632,SQNM,1076481,Sequenom Inc
87637,MTOX,739944,Medtox Scientific Inc
87649,CHRD,1042134,Chordiant Software Inc
87652,LNBB,737210,Lnb Bancorp Inc
87658,EMAN,1046995,Emagin Corp
87696,EXAR,753568,Exar Corp
87725,IIIN,764401,Insteel Industries Inc
87750,ALTH,1097264,Multiple Result Found
87753,PYDS,1088034,Payment Data Systems Inc
87755,ALVR,1108332,Alvarion Ltd
87759,IKNX,1083301,Ikonics Corp
87762,CRYP,1094036,Cryptologic Ltd
87769,FMTI,1087477,Forbes Medi Tech Inc
87771,GTIV,1096142,Gentiva Health Services Inc
87797,ONVI,1100917,Onvia Inc
87808,RVSN,1105519,Radvision Ltd
87814,DTRM,1090908,Selectica Inc
87816,RCPI,776008,"Rock Creek Pharmaceuticals, Inc."
87825,UTSI,1030471,Multiple Result Found
87832,APT,884269,Alpha Pro Tech Ltd
87833,NWD,1089590,New Dragon Asia Corp
87837,LTS,1029730,Frost Hanna Capital Group Inc
87838,VIAP,1003929,Urogen Corp
87843,CADE,742054,Cadence Financial Corp
87845,UDW,1049505,Us Dataworks Inc
87856,GLCH,782842,First Albany Companies Inc
88163,VTRO,1094808,"Vertro, Inc."
88166,GSOL,1110650,Global Sources Ltd /Bermuda
88177,APRI,1017491,"Apricus Biosciences, Inc."
88181,NVMI,1109345,Nova Measuring Instruments Ltd
88183,OPOF,740971,Old Point Financial Corp
88193,SABA,1070380,Saba Software Inc
88202,ULCM,1103184,Ulticom Inc
88208,CLSN,749647,Multiple Result Found
88231,IAO,1077634,Ia Global Inc
88240,AEZS,1113423,Aeterna Zentaris Inc.
88244,KGJI,1089531,"Kingold Jewelry, Inc."
88250,GNBT,1059784,Generex Biotechnology Corp
88255,ORCH,1107216,Orchid Cellmark Inc
88257,PFBX,770460,Peoples Financial Corp
88258,FCRE,711665,Fc Global Realty Inc
